344	Open Public License v1.0	\N	OPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
345	Rdisc License	\N	Rdisc	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
346	Sendmail License 8.23	\N	Sendmail-8.23	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
347	Adobe Postscript AFM License	\N	APAFML	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
348	Code Project Open License 1.02	\N	CPOL-1.02	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
349	iMatix Standard Function Library Agreement	\N	iMatix	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
350	SCEA Shared Source License	\N	SCEA	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
351	XFree86 License 1.1	\N	XFree86-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
352	Trusster Open Source License	\N	TOSL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
353	Open LDAP Public License v1.4	\N	OLDAP-1.4	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
354	Creative Commons Attribution Share Alike 4.0 International	\N	CC-BY-SA-4.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
355	GNU General Public License v2.0 w/Bison exception	\N	GPL-2.0-with-bison-exception	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
356	FSF Unlimited License (with License Retention)	\N	FSFULLR	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
357	gSOAP Public License v1.3b	\N	gSOAP-1.3b	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
358	GNU General Public License v2.0 w/Autoconf exception	\N	GPL-2.0-with-autoconf-exception	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
359	GNU Free Documentation License v1.3 only	\N	GFDL-1.3-only	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
360	Community Data License Agreement Sharing 1.0	\N	CDLA-Sharing-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
361	Technische Universitaet Berlin License 2.0	\N	TU-Berlin-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
362	Yahoo! Public License v1.1	\N	YPL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
363	Intel Open Source License	\N	Intel	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
364	Common Development and Distribution License 1.1	\N	CDDL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
365	Standard ML of New Jersey License	\N	StandardML-NJ	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
366	Nokia Open Source License	\N	Nokia	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
367	Computer Associates Trusted Open Source License 1.1	\N	CATOSL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
368	TMate Open Source License	\N	TMate	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
369	Creative Commons Attribution Non Commercial No Derivatives 2.0 Generic	\N	CC-BY-NC-ND-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
370	PHP License v3.0	\N	PHP-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
371	Affero General Public License v1.0	\N	AGPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
372	Artistic License 2.0	\N	Artistic-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
373	European Union Public License 1.2	\N	EUPL-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
374	CeCILL-B Free Software License Agreement	\N	CECILL-B	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
375	BSD with attribution	\N	BSD-3-Clause-Attribution	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
376	Apache License 2.0	\N	Apache-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
377	Giftware License	\N	Giftware	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
378	Latex2e License	\N	Latex2e	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
379	Open LDAP Public License v2.2.1	\N	OLDAP-2.2.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
380	GNU General Public License v1.0 or later	\N	GPL-1.0+	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
381	GNU General Public License v1.0 or later	\N	GPL-1.0-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
382	SGI Free Software License B v1.0	\N	SGI-B-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
383	Apple Public Source License 1.2	\N	APSL-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
384	GNU Lesser General Public License v3.0 or later	\N	LGPL-3.0+	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
385	IPA Font License	\N	IPA	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
386	GNU General Public License v3.0 w/Autoconf exception	\N	GPL-3.0-with-autoconf-exception	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
387	GNU General Public License v2.0 only	\N	GPL-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
388	Academic Free License v3.0	\N	AFL-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
389	Yahoo! Public License v1.0	\N	YPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
390	Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B)	\N	OLDAP-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
391	wxWindows Library License	\N	wxWindows	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
392	Creative Commons Public Domain Dedication and Certification	\N	CC-PDDC	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
393	Creative Commons Attribution Non Commercial No Derivatives 3.0 Unported	\N	CC-BY-NC-ND-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
394	CeCILL Free Software License Agreement v1.1	\N	CECILL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
395	Creative Commons Attribution Non Commercial 2.0 Generic	\N	CC-BY-NC-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
396	mpich2 License	\N	mpich2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
\.


